# epoch 0  H=7.9973 C=8.0032 HO=-0.0032  A(t)=0
         1  ..P<...mu...|...  ffff503cc3a3ff6d75b2ff117cec80da
         1  ..A......e.8P...  fffe41b596aea4b2b865d9385080e4f6
         1  ..A_N.B...g.P...  fffc415f4ea042a31bc2670b501ae308
         1  ..''.^1..._.}f..  fffc2727e75e311bc5df5fd47d66f3c5
         1  ...GG]..f....#L.  fffa9b47475ddaf666e4eb0d9c234ca8
         1  .....u\H...x...h  fffa01d18c755c48d213b178e4bc1168
         1  ........qNy....9  fff99ee5f9cfad7f714e79008c0fd939
         1  .............7..  fff892900e03da96d1a2babbd9377fbf
# epoch 300  H=7.9818 C=8.0032 HO=-0.0187  A(t)=0
         1  ....Z[.==....];H  ffff89c95a5bee3d3dea1ca89e5d3b48
         1  .....v..m.qtc...  ffff82b8ff76a3956dcd7174638189ff
         1  ..P<...mu...|...  ffff503cc3a3ff6d75b2ff117cec80da
         1  ..A......e.8P...  fffe41b596aea4b2b865d9385080e4f6
         1  ..A_N.B...g.P...  fffc415f4ea042a31bc2670b501ae308
         1  ..''.^1..._.}f..  fffc2727a55e311bc5df5fd47d66f3c5
         1  ...GG]..f....#L.  fffa9b47475ddaf666e4eb0d9c234ca8
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  .....u\H...x...h  fffa01d18c755c48d213b178e4bc1168
         1  ........qNy..A.9  fff99ee5f9cfad7f714e79008c41d939
# epoch 350  H=7.9818 C=8.0032 HO=-0.0187  A(t)=0
         1  ....Z[.==....];H  ffff89c95a5bee3d3dea1ca89e5d3b48
         1  .....v..m.qtc...  ffff82b8ff76a3956dcd7174638189ff
         1  ..P<...mu...|...  ffff503cc3a3ff6d75b2ff117cec80da
         1  ..C......f.8P...  fffe43b696b1a4b2b866db385080e4f6
         1  ..''.^1..._.}f..  fffc2727a55e311bc5df5fd47d66f3c5
         1  ..N:b....J...<Pp  fffb4e3a62f81efc874a98bd8f3c5070
         1  ..EGG]..f....#L.  fffa4547475ddaf666e4eb0d9c234ca8
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  .....u\H...x...h  fffa01d18c755c48d213b178e4bc1168
         1  ........qNy..A.9  fff99ee5f9cfad7f714e79008c41d939
# epoch 400  H=7.9808 C=8.0028 HO=-0.0197  A(t)=0
         1  ....Z[.==....];H  ffff89c95a5bee3d3dea1ca89e5d3b48
         1  .....v..m..tc...  ffff82b8ff76a3956dcdbc74638189ff
         1  ..P<...mu...|...  ffff503cc3a3ff6d75b2ff117cec80da
         1  ..''.^1..._.}f..  fffc2727a55e311bc5df5fd47d66f3c5
         1  ..EGG]..f....#L.  fffa4547475ddaf666e4eb0d9c234ca8
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  .....u\H...x...h  fffa01d18c755c48d213b178e4bc1168
         1  ........qNy..A.9  fff99ee5f9cfad7f714e79008c41d939
         1  .............7..  fff892900e03da96d1a2babbd9377fbf
         1  ...B.......,.~.A  fff6114295ddeacc8eeed02c157ec441
# epoch 450  H=7.9798 C=8.0032 HO=-0.0207  A(t)=0
         1  .....v..m..tc...  ffff82b8ff76a3956dcdbc74639289ff
         1  ..P<...mu...|...  ffff503cc39eff6d75b2ff117cec80da
         1  ..@.Z[.==....];H  ffff40c95a5bee3d3dea1ca89e5d3b48
         1  ..EGG]..f....#L.  fffa4547475d1ff666e4eb0d9c234ca8
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  .....u\H.......h  fffa01d18c755c48d213b1abe4bc1168
         1  ........qNy..A.9  fff99ee5f9cfadc3714e79008c41d939
         1  .............7..  fff892900e03da96d1a2babbd9377fbf
         1  ...B.......,.~.A  fff6114295ddeacc8eeed02c157ec441
         1  ...&....2...7~".  fff5f42619170cf932dc8fea377e22ed
# epoch 500  H=7.9789 C=8.0022 HO=-0.0215  A(t)=0
         1  .....v..m..tc...  ffff82b8ff76a3956dcdbc74639289ff
         1  ..@.Z[.==....];H  ffff40c95a5bee3d3dea1ca89e5d3b48
         1  ..:<...mu...|...  ffff3a3cc39eff6d75b2ff117c0980da
         1  ..EGG]..f....#L.  fffa4547475d1ff666e4eb0d9c234ca8
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  .....u\H.......h  fffa01d18c755c48d213b1abe4bc1168
         1  ........qNy..A.9  fff99ee5f9cfadc3714e79008c41d939
         1  .............7..  fff892900e03da96d1a2babbd9377fbf
         1  ...B.......,.~.A  fff6114295ddeacc8eeed02c157ec441
         1  ...&....2...7~".  fff5f42619170cf932dc8fea377e22ed
# epoch 550  H=7.9778 C=8.0012 HO=-0.0227  A(t)=0
         1  .....v..m..Tc...  ffff82b8ff76a3956dcdbc54639289ff
         1  ..@.Z[.==....];H  ffff40c95a5bee3d3dea1ca89e5d3b48
         1  ..:<...mu...|...  ffff3a3cc39eff6d75b2ff117c0980da
         1  ...Y....o...@q.m  fffbf9599a1d17e36f1ee7b14071c26d
         1  ..EGG]..f....#L.  fffa4547475d1ff666e4eb0d9c234ca8
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  .....u\H.....i.h  fffa01d18c755c48d213b1abe4691168
         1  ........qNy..A.9  fff99ee5f9cfadc3714e79008c41d939
         1  .............7..  fff892900e03da96d1a2babbd9377fbf
         1  ...B.......,.~.A  fff6114295ddeacc8eeed02c157ec441
# epoch 600  H=7.9770 C=8.0011 HO=-0.0235  A(t)=0
         1  .....v..m..Tc...  ffff82b8ff76a3956dcdbc54639289ff
         1  ..@.Z[.==....];H  ffff40c95a5bee3d3dea1ca89e5d3b48
         1  ..:<...mu...|...  ffff3a3cc39eff6d75b2ff117c0980da
         1  ...=~..!...^=_t1  fffdea3d7efb052193ffa55e3d207431
         1  ...Y....o...@q.m  fffbf9599a1d17e36f1ee7b14071c26d
         1  ..EGG]..f....#L.  fffa4547475d1ff666e4eb0d9c234ca8
         1  ........"..H..Rc  fffa19ea05fee38322098948c68f5263
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  .....u\H.@...i.h  fffa01d18c755c48d240b1abe4691168
         1  ........qNy..A.9  fff99ee5f9cfadc3714e79008c41d939
# epoch 650  H=7.9768 C=8.0013 HO=-0.0237  A(t)=0
         1  .....v..m..Tc...  ffff82b8ff76a3956dcdbc54639289ff
         1  ..@.Z[.==....];H  ffff40c95a5bee3d3dea1ca89e5d3b48
         1  ..:<...mu...|...  ffff3a3cc39eff6d75b2ff117c0980da
         1  ..O=~..!...^=_t1  fffd4f3d7efb052193ffa55e3d207431
         1  ...Y....o...@q.m  fffbf9599a1d17e36f1ee7b14071c26d
         1  ..EGG]..f....#L.  fffa4547475d1ff666e4eb0d9c234ca8
         1  ........"..H..Rc  fffa19ea05fee38322098948c68f5263
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  ........qNy..A.9  fff99ee5f9cfadc3714e79008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
# epoch 700  H=7.9766 C=8.0013 HO=-0.0239  A(t)=0
         1  .....v..m..Tc...  ffff82b8ff76a3956dcdbc54639289ff
         1  ..@.Z[C==....];H  ffff40c95a5b433d3dea1ca89e5d3b48
         1  ..:<...mu...|...  ffff3a3cc39eff6d75b2ff117c0980da
         1  ..O=~..!...^=_t1  fffd4f3d7efb052193ffa55e3d207431
         1  ...Y....o...@q.m  fffbf9599a1d17e36f1ee7b14071c26d
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d9c234ca8
         1  ........"..H..Rc  fffa19ea05fee38322098948c68f5263
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  ........qNy..A.9  fff99ee5f9cfadc3714e79008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
# epoch 750  H=7.9761 C=8.0005 HO=-0.0244  A(t)=0
         1  .....v..m..Tc...  ffff82c7ff76a3956dcdbc54639289ff
         1  ..@.Z[C==....];H  ffff40c95a5b433d3dea1ca89e5d3b48
         1  ..:<...mu...|...  ffff3a3cc39eff6d75b2ff117c0980da
         1  ...<u...;wa....Y  fffddb3c751005103b7761def1898f59
         1  ..O=~..!...^=_t1  fffd4f3d7efb052193ffa55e3d207431
         1  ...Y....o...@q.m  fffbf9599a1d17e36f1ee7b14071c26d
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d9c234ca8
         1  ........"..H..Rc  fffa19ea05fee38322098948c68f5263
         1  .....L..;....k.]  fffa082ee94cda9e3bd8a41de66ba45d
         1  ........qNy..A.9  fff99ee5f9cfadc3714e79008c41d939
# epoch 800  H=7.9765 C=8.0010 HO=-0.0240  A(t)=0
         1  ....}v..m..Tc...  ffff82c77d76a3956dcdbc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...<u...;w.....Y  fffddb3c751005103b7701def1898f59
         1  ..O=~..!...^=_t1  fffd4f3d7efb052193ffa55e3d207431
         1  ...Y....o...@q.m  fffbf9599a1d17e36f1ee7b14071c26d
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d9c234ca8
         1  ........"..H..Rc  fffa19ea05fee38322098948c68f5263
         1  ....VL..;....k.]  fffa082e564cda9e3bd8a41de66ba45d
         1  ........qNy..A.9  fff99ee5f9cfadc3714e79008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
# epoch 850  H=7.9764 C=8.0007 HO=-0.0241  A(t)=0
         1  ....}v..m..Tc...  ffff82c77d76a3956dcdbc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...<u...;w.....Y  fffddb3c751005103b7701def1898f59
         1  ..O=~..!...^=_t1  fffd4f3d7efb052193ffa55e3d207431
         1  ...Y....o...@q.m  fffbf9599a1d17e36f1ee7b14071c26d
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d9c234ca8
         1  ........"..H..Rc  fffa19ea05fee38322098948c68f5263
         1  ....VL..;....k.]  fffa082e564cda9e3bd8a41de66ba45d
         1  ........qNy..A.9  fff99ee5f9cfadc3714e79008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
# epoch 900  H=7.9762 C=8.0000 HO=-0.0243  A(t)=0
         1  ....}v..m..Tc...  ffff82c77d76a3956dcdbc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ..O=~..!...^=_t1  fffd4f3d7efb052193ffa55e3d207431
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d9c234ca8
         1  ....s..."..H..Rc  fffa19ea73fee38322098948c68f5263
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ........qNz..A.9  fff99ee5f9cfadc3714e7a008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
         1  ..$??w.x.`...U..  fff6243f3f77ac78fd60b2f90055f5ed
         1  ...B.......,.~.A  fff6114295ddeacc98eed02cb57ec441
# epoch 950  H=7.9769 C=8.0007 HO=-0.0236  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dcdbc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ..O=~..!...^=_t1  fffd4f3d7efb052193ffa55e3d207431
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d99234ca8
         1  ....s..,"..H..Rc  fffa19ea73fee32c22098948c68f5263
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ........qNz..A.9  fff99ee5f9cfadc3714e7a008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
         1  ..$??w.x.`...U..  fff6243f3f77ac78fd60b2f90055f5ed
         1  ...B.......,.~.A  fff6114295ddeacc98eed02cb57ec441
# epoch 1000  H=7.9773 C=8.0013 HO=-0.0232  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dcdbc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ..O=~..!...^=_t1  fffd4f3d7efb052193ffa55e3d207431
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d99234ca8
         1  ....s..,"..H..Rc  fffa19ea73fee32c22098948c68f5263
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ..........K....|  fff9e68b8bc4bff2b9d44baad19ed17c
         1  ........qNz..A.9  fff99ee5f9cfadc3714e7a008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
         1  ..$??w.x.`...U..  fff6243f3f77ac78fd60b2f90055f5ed
# epoch 1050  H=7.9774 C=8.0011 HO=-0.0231  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dcdbc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ..O=~..!...^=_t1  fffd4f3d7efb052193ffa55e3d207431
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d99234ca8
         1  ....s..,"..H..Rc  fffa19ea73fee32c22098948c68f5263
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ..........K....|  fff9e68b8bc4bff2b9d44baad19ed17c
         1  ........qNz..A.9  fff99ee5f9cfadc3714e7a008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
         1  ..$??w.x.`...U..  fff6243f3f77ac78fd60b2f90055f5ed
# epoch 1100  H=7.9773 C=8.0010 HO=-0.0232  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dcdbc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...^..T,.;@:..@L  fffeb25ebed7542c843b403ad9db404c
         1  ..O.~..!...^=_t1  fffd4f097efb052193ffa55e3d207431
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d99234ca8
         1  ....s..,"..H..Rc  fffa19ea73fee32c22098948c68f5263
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ..........K....|  fff9e68b8bc4bff2b9d44baad19ed17c
         1  .........Nz..A.9  fff99ee5f9cfadc3074e7a008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
# epoch 1150  H=7.9772 C=8.0009 HO=-0.0233  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dd2bc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...^..T,.;@:..@L  fffeb25ebed7542c843b403ad9db404c
         1  ..O.~..!...^=_t1  fffd4f097efb052193ffa55e3d207431
         1  ..EGG]..f....#L.  fffa4547475d1fef66e4eb0d99234ca8
         1  ....s..,"..H..Rc  fffa19ea73fee32c22098948c68f5263
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ..........K....|  fff9e68b8bc4bff2b9d44baad19ed17c
         1  .........Nz..A.9  fff99ee5f9cfadc3074e7a008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
# epoch 1200  H=7.9777 C=8.0011 HO=-0.0228  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dd2bc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...^..T,.;@:..@L  fffeb25ebed7542c843b403ad9db404c
         1  ..O.~..!...^=_t1  fffd4f097efb052193ffa55e3d207431
         1  ....s..,"..H..Rc  fffa7fea73fee32c22098948c68f5263
         1  ..EGG]..f....#L.  fffa4547475d1fee66e4eb0d99234ca8
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ..........K....A  fff9e68b8bc4bff2b9d44baad19ed141
         1  .........Nz..A.9  fff99ee5f9cfadc3074e7a008c41d939
         1  .............7..  fff892900e03fe96d1a2babbd9377fbf
# epoch 1250  H=7.9766 C=8.0002 HO=-0.0239  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dd2bc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...^...,.;@:..@L  fffeb25ebed7c02c843b403ad9db404c
         1  ..O.~..!...^=_t1  fffd4f097efb052193ffa55e3d207431
         1  .....>.'...._,.'  fffb1fc7e33e8c27b2b580085f2cc027
         1  ....s..,"..H..Rc  fffa7fea73fee32c22098948c68f5263
         1  ..EGG]..f....#L.  fffa4547475d1fee66e4eb0d99234ca8
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ..........K....A  fff9e68b8bc4bff2b9d44baad19ed141
         1  .........Nz..A.9  fff99ee5f9cfadc3074e7a008c41d939
# epoch 1300  H=7.9764 C=8.0004 HO=-0.0241  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dd2bc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...^...,.;@:..@L  fffeb25ebed7c02c843b403ad9db404c
         1  ..O.~..!...^=_t1  fffd4f097efb052193ffa55e3d207431
         1  .....>.'...._,.'  fffb1fc7e33e8c27b2b580085f2cc027
         1  ....s..,"..H..Rc  fffae7ea73fee32c22098948c68f5263
         1  ..EGG]..f....#L.  fffa4547475d1fee66e4eb0d99234ca8
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ..........K....A  fff9e68b8bc4bff2b9d44baad19ed141
         1  .........Nz..A.9  fff99ee5f9cfadc3074e7a008c41d939
# epoch 1350  H=7.9764 C=8.0007 HO=-0.0241  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dd2bc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...^...,.;@:..@L  fffeb25ebed7c02c843b403ad9db404c
         1  ..O.~..!...^=&t1  fffd4f097efb052193ffa55e3d267431
         1  .....>.'...._,.'  fffb1fc7e33e8c27b2b580085f2cc027
         1  ....s..,"..H..Rc  fffae7ea73fee32c22098948c68f5263
         1  ...bs,.O........  fffab962732cc44f99b299dcdfe0cbb0
         1  ..EGG]..f....#L.  fffa4547475d1fee66e4eb0d99234ca8
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ..........K....A  fff9e68b8bc4bff2b9d44baad19ed141
# epoch 1400  H=7.9760 C=8.0006 HO=-0.0245  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dd2bc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...^...,.;@:..@L  fffeb25ebed7c02c843b403ad9db404c
         1  ..O.~..!...^=&t1  fffd4f097efb052193ffa55e3d267431
         1  .....>.'...._,.'  fffb1fc7e33e8c27b2b580085f2cc027
         1  ....s..,"..H..Rc  fffae7ea73fee32c22098948c68f5263
         1  ...bs,.O........  fffab962732cc44f99b299dcdfe0cbb0
         1  ..EGG]..f....#L.  fffa4547475d1fee66e4eb0d99234ca8
         1  ....VL..;....k.]  fffa08fb564cda9e3bd8a41de66ba45d
         1  ......U...K....A  fff9e68b8bc455f2b9d44baad19ed141
# epoch 1450  H=7.9759 C=8.0002 HO=-0.0246  A(t)=0
         1  ....}v.sm..Tc...  ffff82c77d76a3736dd2bc54639289ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ...^...,.;@:..@L  fffeb25ebed7c02c843b403ad9db404c
         1  ..O.~..!...^=&t1  fffd4f097efb052193ffa55e3d267431
         1  .....>.'...._,.'  fffb1fc7e33e8c27b2b580085f2cc027
         1  ....s..,"..H..Rc  fffae7ea73fee32c22098948c68f5263
         1  ...bs,.O........  fffab962732cc44f99b299dcdfe0cbb0
         1  ..EGG]..f....#L.  fffa4547475d1fee66e4eb0d99234ca8
         1  ....VL..;....k.]  fffa08fb564cdaa53bd8a41de66ba45d
         1  ......U...K....A  fff9e68b8bc455f2b9d44baad19ed141
# epoch 1500  H=7.9761 C=8.0004 HO=-0.0244  A(t)=0
         1  ....}v.sm..Tc.D.  ffff82c77d76a3736dd2bc54639244ff
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ..O.~..!...^=&t1  fffd4f097efb052193ffa55e3d267431
         1  .....>.'...._,.'  fffb1fc7e33e8c27b2b580085f2cc027
         1  ....s..,"..H..Rc  fffae7ea73fee32c22098948c68f5263
         1  ...bs,.O........  fffab962732cc44f99b299dcdfe0cbb0
         1  ..EGG]..f....#L.  fffa4547475d1fee66e4eb0d99234ca8
         1  ....VL..;..<.k.]  fffa08fb564cdaa53bd8a43ce66ba45d
         1  ......U...K....A  fff9e68b8bc455f2b9d44baad19ed141
         1  ........,Nz..A.9  fff99ee5f9cfadc32c4e7a008c41d939
# epoch 1550  H=7.9764 C=8.0004 HO=-0.0241  A(t)=0
         1  ....}v.sm..Tc.D.  ffff82c77d76a3736dd2bc54631f44ff
         1  ..Qg*....._.6...  ffff51672adcb8e92e9c200836e70e95
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ..O.~..!...^=&tN  fffd4f097efb052193ffa55e3d26744e
         1  .....>.'...._,.'  fffb1fc7e33e8c27b2b580085f2cc027
         1  ....s..,"..H..Rc  fffae7ea73fee32c22098948c68f5263
         1  ..EGG]..f....#L.  fffa4547475d1fee66e4eb0d99234ca8
         1  ....VL..;..<.k.]  fffa08fb564cdaa53bd8a43ce66ba45d
         1  ......U...K....A  fff9e68b8bc455f2b9d44baad19ed141
         1  ....4...,Nz..A.9  fff99ee534cfadc32c4e7a008c41d939
# epoch 1600  H=7.9765 C=7.9999 HO=-0.0240  A(t)=0
         1  ....}v.sm..Tc.D.  ffff82c77d76a3736dd2bc54631f44ff
         1  ..Qg*....._.6...  ffff51672adcb8e92e9c200836e70e95
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ..O.~..!...^=&tN  fffd4f097efb052193ffa55e3d26744e
         1  .....>.'...._,.'  fffb1fc7e33e8c27b2b580085f2cc027
         1  ....s..,"..H..Rc  fffae7ea73fee32c22d68948c68f5263
         1  ..EGG]..f....#L.  fffa4547475d1fee66e4eb0d99234ca8
         1  ....VL..;..<.k.]  fffa08fb564cdaa53bd8a43ce66ba45d
         1  ......U...K....A  fff9e68b8bc455f2b9d44baad19ed141
         1  ........,Nz..A.9  fff99ee5c5cfadc32c4e7a008c41d939
# epoch 1650  H=7.9769 C=8.0005 HO=-0.0236  A(t)=0
         1  ....}v.sm..Tc.D.  ffff82c77d76a3736dd2bc5463a444ff
         1  ..Qg*....._.6...  ffff51672adcb8e92e9c200836e70e95
         1  ..@.Z>C==....];H  ffff40c95a3e433d3dea1ca89e5d3b48
         1  ..O.~..!...^=&tN  fffd4f097efb052193ffa55e3d26744e
         1  .....>.'...._,.'  fffb1fc7e33e8c27b2b580085f2cc027
         1  ....s..,"..H..Rc  fffae7ea73fee32c22d68948c68f5263
         1  ....VL..;..<.k.]  fffa08fb564cdaa53bd8a43ce66ba45d
         1  ......U...K....A  fff9e68b8bc455f2b9d44baad19ed141
         1  ........,Nz..A.9  fff99ee5c5cfadc32c4e7a008c41d939
         1  ...B.......,.~.A  fff6114295ddeacc98eed02cb57ec441
# epoch 1700  H=7.9772 C=8.0007 HO=-0.0233  A(t)=0
         1  ....}v.sm..Tc.D.  ffff82c77d76a3736dd2bc5463a444ff
